display,encoding_trial_num,group,trial_num,encoding_sentence.arms_cook,encoding_sentence.musi_cook,encoding_sentence.gems_cook,encoding_sentence.arms_cars,encoding_sentence.musi_cars,encoding_sentence.gems_cars,encoding_sentence.arms_dino,encoding_sentence.musi_dino,encoding_sentence.gems_dino,pic_a.arms_cook,pic_a.musi_cook,pic_a.gems_cook,pic_a.arms_cars,pic_a.musi_cars,pic_a.gems_cars,pic_a.arms_dino,pic_a.musi_dino,pic_a.gems_dino,pic_b.arms_cook,pic_b.musi_cook,pic_b.gems_cook,pic_b.arms_cars,pic_b.musi_cars,pic_b.gems_cars,pic_b.arms_dino,pic_b.musi_dino,pic_b.gems_dino
memorise,44,nonacademic,22,"Used in Algeria, Morocco, and Tunisia, the tagine is a cooking vessel composed of a flat circular plate covered with a cone-shaped lid, made from glazed, decorated clay. Like ""casserole,"" the tagine refers to both the food being served, in this case usually slow-cooked stew, and the vessel used to cook it.","Used in Algeria, Morocco, and Tunisia, the tagine is a cooking vessel composed of a flat circular plate covered with a cone-shaped lid, made from glazed, decorated clay. Like ""casserole,"" the tagine refers to both the food being served, in this case usually slow-cooked stew, and the vessel used to cook it.","Used in Algeria, Morocco, and Tunisia, the tagine is a cooking vessel composed of a flat circular plate covered with a cone-shaped lid, made from glazed, decorated clay. Like ""casserole,"" the tagine refers to both the food being served, in this case usually slow-cooked stew, and the vessel used to cook it.","Hot-wiring a car is only feasible in cars made before the 1990s. Modern cars use an electronic part called an immobilizer to prevent starting the ignition without the key (or key fob). The immobilizer receives a radio frequency code from the car key, and only allows the ignition to start if the key's code matches the code stored in the immobilizer system.","Hot-wiring a car is only feasible in cars made before the 1990s. Modern cars use an electronic part called an immobilizer to prevent starting the ignition without the key (or key fob). The immobilizer receives a radio frequency code from the car key, and only allows the ignition to start if the key's code matches the code stored in the immobilizer system.","Hot-wiring a car is only feasible in cars made before the 1990s. Modern cars use an electronic part called an immobilizer to prevent starting the ignition without the key (or key fob). The immobilizer receives a radio frequency code from the car key, and only allows the ignition to start if the key's code matches the code stored in the immobilizer system.","Though it is no longer seen as a proper taxonomic order, dinosaurs are still divided into two groups based on their pelvic structure. The ""bird-hipped"" Ornithischia had hips superficially like modern birds', while ""lizard-hipped"" Saurischia more resembled other modern reptiles. Unlike modern bipedal birds and quadrupedal lizards, both dinosaur groups had bipedal and quadrupedal members. Confusingly, modern birds are descended from Saurischia, and not from the relatedly-named Ornithischia.","Though it is no longer seen as a proper taxonomic order, dinosaurs are still divided into two groups based on their pelvic structure. The ""bird-hipped"" Ornithischia had hips superficially like modern birds', while ""lizard-hipped"" Saurischia more resembled other modern reptiles. Unlike modern bipedal birds and quadrupedal lizards, both dinosaur groups had bipedal and quadrupedal members. Confusingly, modern birds are descended from Saurischia, and not from the relatedly-named Ornithischia.","Though it is no longer seen as a proper taxonomic order, dinosaurs are still divided into two groups based on their pelvic structure. The ""bird-hipped"" Ornithischia had hips superficially like modern birds', while ""lizard-hipped"" Saurischia more resembled other modern reptiles. Unlike modern bipedal birds and quadrupedal lizards, both dinosaur groups had bipedal and quadrupedal members. Confusingly, modern birds are descended from Saurischia, and not from the relatedly-named Ornithischia.",cook22a.jpeg,cook22a.jpeg,cook22a.jpeg,cars22a.jpg,cars22a.jpg,cars22a.jpg,dino22a.jpg,dino22a.jpg,dino22a.jpg,cook22b.jpeg,cook22b.jpeg,cook22b.jpeg,cars22b.jpg,cars22b.jpg,cars22b.jpg,dino22b.jpg,dino22b.jpg,dino22b.jpg
memorise,45,academic,23,"The tang is the section of a sword blade continuing inside the hilt. On most medieval swords, the metal of the tang is thinner than that of the blade, providing support for the blade while allowing the hilt to be lighter to grasp. European sword tangs usually ran through the hilt all the way to the pommel, while Japanese sword tangs tended to stop short of the end of the hilt.","Mbira are a family of instruments, often known colloquially in the US as thumb pianos, originating before 1000 CE with the Shona people in modern-day Zimbabwe. Their sound comes from a series of metal tines resonating against a sound box when plucked. Mbira are tuned in an ergonomic pattern, with the longest tines playing the lowest notes at the center and higher notes going out toward the sides.","Some stones may reflect a variety of colors because of light interference with the gem's crystal structure. For example, opals are prized for their iridescence, reflecting a rainbow of colors within a single stone. A different form of light interference, called a schiller,occurs in stones like moonstone, where light appears to shimmer just beneath the surface of the stone.","The tang is the section of a sword blade continuing inside the hilt. On most medieval swords, the metal of the tang is thinner than that of the blade, providing support for the blade while allowing the hilt to be lighter to grasp. European sword tangs usually ran through the hilt all the way to the pommel, while Japanese sword tangs tended to stop short of the end of the hilt.","Mbira are a family of instruments, often known colloquially in the US as thumb pianos, originating before 1000 CE with the Shona people in modern-day Zimbabwe. Their sound comes from a series of metal tines resonating against a sound box when plucked. Mbira are tuned in an ergonomic pattern, with the longest tines playing the lowest notes at the center and higher notes going out toward the sides.","Some stones may reflect a variety of colors because of light interference with the gem's crystal structure. For example, opals are prized for their iridescence, reflecting a rainbow of colors within a single stone. A different form of light interference, called a schiller,occurs in stones like moonstone, where light appears to shimmer just beneath the surface of the stone.","The tang is the section of a sword blade continuing inside the hilt. On most medieval swords, the metal of the tang is thinner than that of the blade, providing support for the blade while allowing the hilt to be lighter to grasp. European sword tangs usually ran through the hilt all the way to the pommel, while Japanese sword tangs tended to stop short of the end of the hilt.","Mbira are a family of instruments, often known colloquially in the US as thumb pianos, originating before 1000 CE with the Shona people in modern-day Zimbabwe. Their sound comes from a series of metal tines resonating against a sound box when plucked. Mbira are tuned in an ergonomic pattern, with the longest tines playing the lowest notes at the center and higher notes going out toward the sides.","Some stones may reflect a variety of colors because of light interference with the gem's crystal structure. For example, opals are prized for their iridescence, reflecting a rainbow of colors within a single stone. A different form of light interference, called a schiller,occurs in stones like moonstone, where light appears to shimmer just beneath the surface of the stone.",arms23a.png,,gems23a.jpeg,arms23a.png,,gems23a.jpeg,arms23a.png,,gems23a.jpeg,arms23b.jpeg,,gems23b.jpeg,arms23b.jpeg,,gems23b.jpeg,arms23b.jpeg,,gems23b.jpeg
memorise,46,nonacademic,23,"The toque is the culinary world's term used to describe the tall, white hat worn by a chef. While they often vary in style, ranging from pouffy and relaxed to stiff and pleated, they are a staple accessory worn by chefs since the 1820s. Culinary lore says that the number of pleats in the toque counts the number of cooking techniques that a chef has mastered.","The toque is the culinary world's term used to describe the tall, white hat worn by a chef. While they often vary in style, ranging from pouffy and relaxed to stiff and pleated, they are a staple accessory worn by chefs since the 1820s. Culinary lore says that the number of pleats in the toque counts the number of cooking techniques that a chef has mastered.","The toque is the culinary world's term used to describe the tall, white hat worn by a chef. While they often vary in style, ranging from pouffy and relaxed to stiff and pleated, they are a staple accessory worn by chefs since the 1820s. Culinary lore says that the number of pleats in the toque counts the number of cooking techniques that a chef has mastered.","Sometimes the wheels in a car need to spin at different speeds. For example, when turning, the inside wheel ideally should spin more slowly than the outside wheel. A differential in the middle of an axle allows the left and right wheels to spin at different speeds, even though the engine is delivering a set amount of torque to the axle.","Sometimes the wheels in a car need to spin at different speeds. For example, when turning, the inside wheel ideally should spin more slowly than the outside wheel. A differential in the middle of an axle allows the left and right wheels to spin at different speeds, even though the engine is delivering a set amount of torque to the axle.","Sometimes the wheels in a car need to spin at different speeds. For example, when turning, the inside wheel ideally should spin more slowly than the outside wheel. A differential in the middle of an axle allows the left and right wheels to spin at different speeds, even though the engine is delivering a set amount of torque to the axle.","Saurischian dinosaurs are generally divided again into two subgroups of herbivorous, long-necked Sauropoda, or ""lizard feet"", and mostly carnivorous Theropoda, or ""beast feet"". The first fully documented sauropod, the early Jurassic Cetiosaurus, was unearthed by paleontologist Richard Owen in England in 1842. Because it appeared so unusual, Owen believed it to be a huge crocodile-like marine reptile, so he named it Cetiosaurus, or ""whale lizard"".","Saurischian dinosaurs are generally divided again into two subgroups of herbivorous, long-necked Sauropoda, or ""lizard feet"", and mostly carnivorous Theropoda, or ""beast feet"". The first fully documented sauropod, the early Jurassic Cetiosaurus, was unearthed by paleontologist Richard Owen in England in 1842. Because it appeared so unusual, Owen believed it to be a huge crocodile-like marine reptile, so he named it Cetiosaurus, or ""whale lizard"".","Saurischian dinosaurs are generally divided again into two subgroups of herbivorous, long-necked Sauropoda, or ""lizard feet"", and mostly carnivorous Theropoda, or ""beast feet"". The first fully documented sauropod, the early Jurassic Cetiosaurus, was unearthed by paleontologist Richard Owen in England in 1842. Because it appeared so unusual, Owen believed it to be a huge crocodile-like marine reptile, so he named it Cetiosaurus, or ""whale lizard"".",cook23a.jpeg,cook23a.jpeg,cook23a.jpeg,cars23a.jpeg,cars23a.jpeg,cars23a.jpeg,dino23a.png,dino23a.png,dino23a.png,cook23b.jpeg,cook23b.jpeg,cook23b.jpeg,cars23b.jpeg,cars23b.jpeg,cars23b.jpeg,dino23b.png,dino23b.png,dino23b.png
memorise,47,academic,24,"Some of the most highly prized swords of antiquity were watered steel blades, forged in modern-day India from as early as 400 BCE and exported throughout Asia and Europe. Watered steel was called ""Damascus"" steel by medieval Europeans, perhaps not from the Syrian city but instead from ""damas"", the Arabic word for ""watered"". Watered steel was named for characteristic dark ribbon-like bands on the surface that resemble ripples of water.","Thai classical music is often played by a special percussion and wind ensemble called a piphat. Piphat music features the ranat ek, a wooden xylophone whose bars are strung on ropes. The ropes are suspended above the sound box underneath, allowing the bars of the ranat ek to hang down in a boat-like shape.","Some gems can phosphoresce, or glow in the dark after being exposed to ultraviolet light. This property relies on the presence of certain heavy metal atoms that can be excited by UV rays, so different colors of the same gemstone may show varying levels of phosphorescence depending on what element gives those gems their color. For example, blue diamonds like the Hope Diamond, but not other colored diamonds, glow red after exposure to UV.","Some of the most highly prized swords of antiquity were watered steel blades, forged in modern-day India from as early as 400 BCE and exported throughout Asia and Europe. Watered steel was called ""Damascus"" steel by medieval Europeans, perhaps not from the Syrian city but instead from ""damas"", the Arabic word for ""watered"". Watered steel was named for characteristic dark ribbon-like bands on the surface that resemble ripples of water.","Thai classical music is often played by a special percussion and wind ensemble called a piphat. Piphat music features the ranat ek, a wooden xylophone whose bars are strung on ropes. The ropes are suspended above the sound box underneath, allowing the bars of the ranat ek to hang down in a boat-like shape.","Some gems can phosphoresce, or glow in the dark after being exposed to ultraviolet light. This property relies on the presence of certain heavy metal atoms that can be excited by UV rays, so different colors of the same gemstone may show varying levels of phosphorescence depending on what element gives those gems their color. For example, blue diamonds like the Hope Diamond, but not other colored diamonds, glow red after exposure to UV.","Some of the most highly prized swords of antiquity were watered steel blades, forged in modern-day India from as early as 400 BCE and exported throughout Asia and Europe. Watered steel was called ""Damascus"" steel by medieval Europeans, perhaps not from the Syrian city but instead from ""damas"", the Arabic word for ""watered"". Watered steel was named for characteristic dark ribbon-like bands on the surface that resemble ripples of water.","Thai classical music is often played by a special percussion and wind ensemble called a piphat. Piphat music features the ranat ek, a wooden xylophone whose bars are strung on ropes. The ropes are suspended above the sound box underneath, allowing the bars of the ranat ek to hang down in a boat-like shape.","Some gems can phosphoresce, or glow in the dark after being exposed to ultraviolet light. This property relies on the presence of certain heavy metal atoms that can be excited by UV rays, so different colors of the same gemstone may show varying levels of phosphorescence depending on what element gives those gems their color. For example, blue diamonds like the Hope Diamond, but not other colored diamonds, glow red after exposure to UV.",arms24a.jpeg,,gems24a.jpeg,arms24a.jpeg,,gems24a.jpeg,arms24a.jpeg,,gems24a.jpeg,arms24b.jpeg,,gems24b.jpeg,arms24b.jpeg,,gems24b.jpeg,arms24b.jpeg,,gems24b.jpeg
memorise,48,nonacademic,24,"Marie-Antoine Careme, at one time the personal chef of the French diplomat Talleyrand, is considered by historians to be the Western world's first celebrity chef. Trained as a pastry chef, he published bestselling cookbooks on sweet and savory French haute cuisine, including the five-volume book The Art of 19th Century French Cooking.","Marie-Antoine Careme, at one time the personal chef of the French diplomat Talleyrand, is considered by historians to be the Western world's first celebrity chef. Trained as a pastry chef, he published bestselling cookbooks on sweet and savory French haute cuisine, including the five-volume book The Art of 19th Century French Cooking.","Marie-Antoine Careme, at one time the personal chef of the French diplomat Talleyrand, is considered by historians to be the Western world's first celebrity chef. Trained as a pastry chef, he published bestselling cookbooks on sweet and savory French haute cuisine, including the five-volume book The Art of 19th Century French Cooking.","Springs of various kinds are a key part of vehicle suspensions. A leaf spring is a ""leaf-shaped"" arc of metal attached to the car's axle and body that flexes as the car moves. Leaf springs were first used on horse-drawn carriages in the 1750s. While less common in most cars today, leaf springs are still used on trucks and heavy-duty vehicles.","Springs of various kinds are a key part of vehicle suspensions. A leaf spring is a ""leaf-shaped"" arc of metal attached to the car's axle and body that flexes as the car moves. Leaf springs were first used on horse-drawn carriages in the 1750s. While less common in most cars today, leaf springs are still used on trucks and heavy-duty vehicles.","Springs of various kinds are a key part of vehicle suspensions. A leaf spring is a ""leaf-shaped"" arc of metal attached to the car's axle and body that flexes as the car moves. Leaf springs were first used on horse-drawn carriages in the 1750s. While less common in most cars today, leaf springs are still used on trucks and heavy-duty vehicles.","Known as an ""egg thief,"" Oviraptor was a small carnivorous theropod with no teeth and a stumpy beak, similar to the skull of a parrot. Oviraptor, and the family Oviraptoridae to which it belongs, were originally named because the first Oviraptor specimen was discovered atop a clutch of eggs. Paleontologists believed that it had seized upon a Protoceratops nest to eat the eggs, perhaps with its specialized beak.","Known as an ""egg thief,"" Oviraptor was a small carnivorous theropod with no teeth and a stumpy beak, similar to the skull of a parrot. Oviraptor, and the family Oviraptoridae to which it belongs, were originally named because the first Oviraptor specimen was discovered atop a clutch of eggs. Paleontologists believed that it had seized upon a Protoceratops nest to eat the eggs, perhaps with its specialized beak.","Known as an ""egg thief,"" Oviraptor was a small carnivorous theropod with no teeth and a stumpy beak, similar to the skull of a parrot. Oviraptor, and the family Oviraptoridae to which it belongs, were originally named because the first Oviraptor specimen was discovered atop a clutch of eggs. Paleontologists believed that it had seized upon a Protoceratops nest to eat the eggs, perhaps with its specialized beak.",cook24a.jpeg,cook24a.jpeg,cook24a.jpeg,cars24a.jpeg,cars24a.jpeg,cars24a.jpeg,dino24a.jpeg,dino24a.jpeg,dino24a.jpeg,cook24b.jpeg,cook24b.jpeg,cook24b.jpeg,cars24b.png,cars24b.png,cars24b.png,dino24b.jpeg,dino24b.jpeg,dino24b.jpeg
memorise,49,academic,25,"""Scimitar"" describes a whole family of central Asian single-edged swords with curved blades dating from as early as the 9th century CE. However, the term ""scimitar"" likely derives from the Persian shamshir, or ""lion's fang"", a specific sword in the scimitar family with a wide hilt guard and strongly curved blade,.","One of the first recorded keyboard instruments was the ancient Greek hydraulis, a water-powered pipe organ. It is believed to have been invented in the 3rd century BCE by Ctesibius of Alexandria, who may have been attempting to invent a method to sound multiple panflutes at once. Its technical complexity made it an expensive instrument restrained to the theater and the homes of wealthy Greeks.","The color of some gemstones can be altered by treating the stones with heat. For stones that may be mined in a variety of colors, stones of a less desirable color may be heated to yield a more valuable color. For example, citrine, or golden-colored quartz, is very rare in nature. Most commercially available citrine is still quartz, but specifically purple amethyst that has been heat-treated to a yellow-orange color.","""Scimitar"" describes a whole family of central Asian single-edged swords with curved blades dating from as early as the 9th century CE. However, the term ""scimitar"" likely derives from the Persian shamshir, or ""lion's fang"", a specific sword in the scimitar family with a wide hilt guard and strongly curved blade,.","One of the first recorded keyboard instruments was the ancient Greek hydraulis, a water-powered pipe organ. It is believed to have been invented in the 3rd century BCE by Ctesibius of Alexandria, who may have been attempting to invent a method to sound multiple panflutes at once. Its technical complexity made it an expensive instrument restrained to the theater and the homes of wealthy Greeks.","The color of some gemstones can be altered by treating the stones with heat. For stones that may be mined in a variety of colors, stones of a less desirable color may be heated to yield a more valuable color. For example, citrine, or golden-colored quartz, is very rare in nature. Most commercially available citrine is still quartz, but specifically purple amethyst that has been heat-treated to a yellow-orange color.","""Scimitar"" describes a whole family of central Asian single-edged swords with curved blades dating from as early as the 9th century CE. However, the term ""scimitar"" likely derives from the Persian shamshir, or ""lion's fang"", a specific sword in the scimitar family with a wide hilt guard and strongly curved blade,.","One of the first recorded keyboard instruments was the ancient Greek hydraulis, a water-powered pipe organ. It is believed to have been invented in the 3rd century BCE by Ctesibius of Alexandria, who may have been attempting to invent a method to sound multiple panflutes at once. Its technical complexity made it an expensive instrument restrained to the theater and the homes of wealthy Greeks.","The color of some gemstones can be altered by treating the stones with heat. For stones that may be mined in a variety of colors, stones of a less desirable color may be heated to yield a more valuable color. For example, citrine, or golden-colored quartz, is very rare in nature. Most commercially available citrine is still quartz, but specifically purple amethyst that has been heat-treated to a yellow-orange color.",arms25a.png,,gems25a.jpeg,arms25a.png,,gems25a.jpeg,arms25a.png,,gems25a.jpeg,arms25b.jpeg,,gems25b.png,arms25b.jpeg,,gems25b.png,arms25b.jpeg,,gems25b.png
memorise,50,nonacademic,25,"Manti, small flour dumplings filled with spiced ground meat, are common across many cuisines of central and western Asia. They may have spread through the continent with the expanding Mongol Empire. Turkish manti are typically boiled or baked, while farther east, in Kazakh and Uzbek cooking, manti are usually steamed.","Manti, small flour dumplings filled with spiced ground meat, are common across many cuisines of central and western Asia. They may have spread through the continent with the expanding Mongol Empire. Turkish manti are typically boiled or baked, while farther east, in Kazakh and Uzbek cooking, manti are usually steamed.","Manti, small flour dumplings filled with spiced ground meat, are common across many cuisines of central and western Asia. They may have spread through the continent with the expanding Mongol Empire. Turkish manti are typically boiled or baked, while farther east, in Kazakh and Uzbek cooking, manti are usually steamed.","The MacPherson strut is a common modern front-wheel suspension system. Designed by GM engineer Earle MacPherson in 1947, the MacPherson strut has a shock absorber inside a coil spring, mounted with two arms connecting the wheel to the car's chassis. This triangular design provides good support at low manufacturing cost, making it a popular choice for everyday cars.","The MacPherson strut is a common modern front-wheel suspension system. Designed by GM engineer Earle MacPherson in 1947, the MacPherson strut has a shock absorber inside a coil spring, mounted with two arms connecting the wheel to the car's chassis. This triangular design provides good support at low manufacturing cost, making it a popular choice for everyday cars.","The MacPherson strut is a common modern front-wheel suspension system. Designed by GM engineer Earle MacPherson in 1947, the MacPherson strut has a shock absorber inside a coil spring, mounted with two arms connecting the wheel to the car's chassis. This triangular design provides good support at low manufacturing cost, making it a popular choice for everyday cars.","Several fossils of Citipati, another member of the family Oviraptoridae, have been found in the Gobi Desert in modern-day Mongolia. One of these specimens was found clearly guarding a nest full of its eggs, suggesting that its relative, Oviraptor, had been wrongly accused of egg theft and was indeed caring for its own nest. That Citipati specimen, nicknamed ""Big Mama,"" now resides at the American Museum of Natural History in Manhattan.","Several fossils of Citipati, another member of the family Oviraptoridae, have been found in the Gobi Desert in modern-day Mongolia. One of these specimens was found clearly guarding a nest full of its eggs, suggesting that its relative, Oviraptor, had been wrongly accused of egg theft and was indeed caring for its own nest. That Citipati specimen, nicknamed ""Big Mama,"" now resides at the American Museum of Natural History in Manhattan.","Several fossils of Citipati, another member of the family Oviraptoridae, have been found in the Gobi Desert in modern-day Mongolia. One of these specimens was found clearly guarding a nest full of its eggs, suggesting that its relative, Oviraptor, had been wrongly accused of egg theft and was indeed caring for its own nest. That Citipati specimen, nicknamed ""Big Mama,"" now resides at the American Museum of Natural History in Manhattan.",cook25a.jpeg,cook25a.jpeg,cook25a.jpeg,cars25a.jpeg,cars25a.jpeg,cars25a.jpeg,dino25a.png,dino25a.png,dino25a.png,cook25b.jpeg,cook25b.jpeg,cook25b.jpeg,cars25b.jpeg,cars25b.jpeg,cars25b.jpeg,dino25b.png,dino25b.png,dino25b.png
memorise,51,academic,26,"The most famous Japanese sword may be the long katana, but in the Edo period of the 16th and 17th centuries, samurai also carried a second sword, the wakazashi, which was shorter than the katana. The wakazashi was a ""personal"" sword, worn at all times, even inside the house when a katana would be left at the door. Further, samurai used the wakazashi to perform seppuku, or ritual suicide.","Many now-obscure electric instruments were created before truly electronic instruments were developed. One of these was the telharmonium, built by Thaddeus Cahill in the early 1900s, which was effectively a whole room of electrical generators tuned to different pitches. At one point, Cahill constructed a telharmonium in the basement of the Metropolitan Opera House in New York City, with the intent to broadcast its music over telephone lines, but the instrument faded with the advent of the more versatile radio.","Some soft and porous gemstones can also be dyed to change their surface color. For example, howlite is a soft, chalky white stone often found with dark veins running through. These veins resemble those in the more valuable turquoise, so howlite may easily be dyed blue to imitate turquoise. Most commercially available turquoise is likely dyed howlite instead of the genuine article.","The most famous Japanese sword may be the long katana, but in the Edo period of the 16th and 17th centuries, samurai also carried a second sword, the wakazashi, which was shorter than the katana. The wakazashi was a ""personal"" sword, worn at all times, even inside the house when a katana would be left at the door. Further, samurai used the wakazashi to perform seppuku, or ritual suicide.","Many now-obscure electric instruments were created before truly electronic instruments were developed. One of these was the telharmonium, built by Thaddeus Cahill in the early 1900s, which was effectively a whole room of electrical generators tuned to different pitches. At one point, Cahill constructed a telharmonium in the basement of the Metropolitan Opera House in New York City, with the intent to broadcast its music over telephone lines, but the instrument faded with the advent of the more versatile radio.","Some soft and porous gemstones can also be dyed to change their surface color. For example, howlite is a soft, chalky white stone often found with dark veins running through. These veins resemble those in the more valuable turquoise, so howlite may easily be dyed blue to imitate turquoise. Most commercially available turquoise is likely dyed howlite instead of the genuine article.","The most famous Japanese sword may be the long katana, but in the Edo period of the 16th and 17th centuries, samurai also carried a second sword, the wakazashi, which was shorter than the katana. The wakazashi was a ""personal"" sword, worn at all times, even inside the house when a katana would be left at the door. Further, samurai used the wakazashi to perform seppuku, or ritual suicide.","Many now-obscure electric instruments were created before truly electronic instruments were developed. One of these was the telharmonium, built by Thaddeus Cahill in the early 1900s, which was effectively a whole room of electrical generators tuned to different pitches. At one point, Cahill constructed a telharmonium in the basement of the Metropolitan Opera House in New York City, with the intent to broadcast its music over telephone lines, but the instrument faded with the advent of the more versatile radio.","Some soft and porous gemstones can also be dyed to change their surface color. For example, howlite is a soft, chalky white stone often found with dark veins running through. These veins resemble those in the more valuable turquoise, so howlite may easily be dyed blue to imitate turquoise. Most commercially available turquoise is likely dyed howlite instead of the genuine article.",arms26a.png,,gems26a.jpeg,arms26a.png,,gems26a.jpeg,arms26a.png,,gems26a.jpeg,arms26b.png,,gems26b.jpeg,arms26b.png,,gems26b.jpeg,arms26b.png,,gems26b.jpeg
memorise,52,nonacademic,26,"Available from October to April, celeriac is a knobby, brown root vegetable that tastes like a cross between celery and parsley. The rather ugly vegetable ranges in size from that of an apple to a small cantaloupe, and is also known as knob celery and turnip-rooted celery. When cooked, it makes a great addition to soups and stews. It can also be grated and eaten raw on salads as a source of vitamin B, calcium, and iron.","Available from October to April, celeriac is a knobby, brown root vegetable that tastes like a cross between celery and parsley. The rather ugly vegetable ranges in size from that of an apple to a small cantaloupe, and is also known as knob celery and turnip-rooted celery. When cooked, it makes a great addition to soups and stews. It can also be grated and eaten raw on salads as a source of vitamin B, calcium, and iron.","Available from October to April, celeriac is a knobby, brown root vegetable that tastes like a cross between celery and parsley. The rather ugly vegetable ranges in size from that of an apple to a small cantaloupe, and is also known as knob celery and turnip-rooted celery. When cooked, it makes a great addition to soups and stews. It can also be grated and eaten raw on salads as a source of vitamin B, calcium, and iron.","""New car smell"" is composed of many volatile organic compounds that are released from the car's interior in a process known as ""outgassing"". Some of these chemicals include ethyl benzene and formaldehyde, and can cause headaches, dizziness, or cancer at high exposure levels.","""New car smell"" is composed of many volatile organic compounds that are released from the car's interior in a process known as ""outgassing"". Some of these chemicals include ethyl benzene and formaldehyde, and can cause headaches, dizziness, or cancer at high exposure levels.","""New car smell"" is composed of many volatile organic compounds that are released from the car's interior in a process known as ""outgassing"". Some of these chemicals include ethyl benzene and formaldehyde, and can cause headaches, dizziness, or cancer at high exposure levels.","Struthiosaurus was the smallest of the nodosaur family at a length of 6.5 ft/2 m, and is thus thought to have lived on islands or other isolated habitats with limited food resources. Nodosaurs were closely related to better-known ankylosaurs, but nodosaurs lacked the bony club at the end of the tail characteristic of their ankylosaur cousins. Struthiosaurus in particular was very lightly armored, but still had the bony plates on its back common to both dinosaur families.","Struthiosaurus was the smallest of the nodosaur family at a length of 6.5 ft/2 m, and is thus thought to have lived on islands or other isolated habitats with limited food resources. Nodosaurs were closely related to better-known ankylosaurs, but nodosaurs lacked the bony club at the end of the tail characteristic of their ankylosaur cousins. Struthiosaurus in particular was very lightly armored, but still had the bony plates on its back common to both dinosaur families.","Struthiosaurus was the smallest of the nodosaur family at a length of 6.5 ft/2 m, and is thus thought to have lived on islands or other isolated habitats with limited food resources. Nodosaurs were closely related to better-known ankylosaurs, but nodosaurs lacked the bony club at the end of the tail characteristic of their ankylosaur cousins. Struthiosaurus in particular was very lightly armored, but still had the bony plates on its back common to both dinosaur families.",cook26a.jpeg,cook26a.jpeg,cook26a.jpeg,cars26a.jpeg,cars26a.jpeg,cars26a.jpeg,dino26a.png,dino26a.png,dino26a.png,cook26b.jpeg,cook26b.jpeg,cook26b.jpeg,cars26b.jpeg,cars26b.jpeg,cars26b.jpeg,dino26b.png,dino26b.png,dino26b.png
memorise,53,academic,27,"Japanese swords were as aesthetic as they were dangerous. The hilt guards of katana and wakazashi, called tsuba, were often kept as collector's items independent of the swords they were originally mounted on. They were often decorated with geometric or floral motifs.","The electronic Hammond organ, invented in 1935, produced sound via a series of small, gear-like metal discs called tonewheels. Each tonewheel was spun by a motor near an electromagnetic coil pickup to produce an organ-like note. The original Hammond organ enjoyed success in churches and jazz clubs until the Hammond company went out of business in 1975, but Hammond organ-style synthesizers are still popular today.","Gems can be cut in a variety of ways to show off their color, clarity, and refractive ""fire"". Most faceted cuts create a distinct top and bottom half of the gem. The crown is the top section of the gem that faces toward the viewer, and the pavilion is the bottom section that sits in the gem setting. While the crown is the main visible section, the pavilion must also be carefully faceted to maximize the gem's appearance.","Japanese swords were as aesthetic as they were dangerous. The hilt guards of katana and wakazashi, called tsuba, were often kept as collector's items independent of the swords they were originally mounted on. They were often decorated with geometric or floral motifs.","The electronic Hammond organ, invented in 1935, produced sound via a series of small, gear-like metal discs called tonewheels. Each tonewheel was spun by a motor near an electromagnetic coil pickup to produce an organ-like note. The original Hammond organ enjoyed success in churches and jazz clubs until the Hammond company went out of business in 1975, but Hammond organ-style synthesizers are still popular today.","Gems can be cut in a variety of ways to show off their color, clarity, and refractive ""fire"". Most faceted cuts create a distinct top and bottom half of the gem. The crown is the top section of the gem that faces toward the viewer, and the pavilion is the bottom section that sits in the gem setting. While the crown is the main visible section, the pavilion must also be carefully faceted to maximize the gem's appearance.","Japanese swords were as aesthetic as they were dangerous. The hilt guards of katana and wakazashi, called tsuba, were often kept as collector's items independent of the swords they were originally mounted on. They were often decorated with geometric or floral motifs.","The electronic Hammond organ, invented in 1935, produced sound via a series of small, gear-like metal discs called tonewheels. Each tonewheel was spun by a motor near an electromagnetic coil pickup to produce an organ-like note. The original Hammond organ enjoyed success in churches and jazz clubs until the Hammond company went out of business in 1975, but Hammond organ-style synthesizers are still popular today.","Gems can be cut in a variety of ways to show off their color, clarity, and refractive ""fire"". Most faceted cuts create a distinct top and bottom half of the gem. The crown is the top section of the gem that faces toward the viewer, and the pavilion is the bottom section that sits in the gem setting. While the crown is the main visible section, the pavilion must also be carefully faceted to maximize the gem's appearance.",arms27a.jpeg,,gems27a.jpeg,arms27a.jpeg,,gems27a.jpeg,arms27a.jpeg,,gems27a.jpeg,arms27b.jpeg,,gems27b.jpeg,arms27b.jpeg,,gems27b.jpeg,arms27b.jpeg,,gems27b.jpeg
